ID,Rank,TOP_BLUE_Champ,JG_BLUE_Champ,MID_BLUE_Champ,BOT_BLUE_Champ,SUP_BLUE_Champ,TOP_RED_Champ,JG_RED_Champ,MID_RED_Champ,BOT_RED_Champ,SUP_RED_Champ,Blue_Win,Red_Win
4246467756,diamond,Shen,Kha'Zix,Cassiopeia,Vayne,Sona,Aatrox,Lillia,Ahri,Jinx,Sion,True,False
4246471300,diamond,Singed,Volibear,Karthus,Caitlyn,Morgana,Cassiopeia,Mordekaiser,Malphite,Jinx,Janna,True,False
4246386635,diamond,Cassiopeia,Nocturne,Viktor,Lucian,Leona,Malphite,Shaco,Anivia,Caitlyn,Lulu,True,False
4246298980,diamond,Urgot,Xin Zhao,Kassadin,Ezreal,Janna,Aatrox,Lee Sin,Cassiopeia,Lucian,Nautilus,True,False
4246091708,diamond,Graves,Lee Sin,Ahri,Jinx,Lulu,Gragas,Xin Zhao,Zoe,Zeri,Nautilus,False,True
4245985943,diamond,Jayce,Shyvana,Cassiopeia,Zeri,Janna,Shen,Viego,Vex,Twitch,Soraka,False,True
4245934011,diamond,Vladimir,Gwen,Azir,Kai'Sa,Yuumi,Fiora,Nocturne,Morgana,Ashe,Janna,False,True
4245858938,diamond,Fiora,Skarner,Vladimir,Ezreal,Sona,Tryndamere,Kayn,Ahri,Jhin,Karma,False,True
4245853917,diamond,Darius,Hecarim,Ahri,Twitch,Vel'Koz,Jax,Master Yi,LeBlanc,Jinx,Lulu,True,False
4245820085,diamond,Jayce,Nocturne,Yone,Cassiopeia,Vel'Koz,Volibear,Kindred,Ekko,Lucian,Bard,True,False
4245494543,diamond,Mordekaiser,Zac,Kindred,Jhin,Renata Glasc,Sett,Shyvana,Cassiopeia,Kai'Sa,Vex,False,True
4245281060,,Teemo,Viego,Karma,Kog'Maw,Lulu,Vayne,Volibear,Ahri,Ashe,Vex,True,False
4245251426,diamond,Pantheon,Master Yi,Ekko,Tristana,Nautilus,Malphite,Hecarim,Katarina,Ezreal,Zyra,False,True
4245145946,diamond,Gwen,Kha'Zix,Ahri,Xayah,Nautilus,Rengar,Ekko,Zed,Ezreal,Karma,False,True
4245028080,diamond,Kayle,Kindred,Seraphine,Zeri,Karma,Fiora,Viego,Ahri,Twitch,Sona,False,True
4245031774,diamond,Nasus,Lee Sin,Kai'Sa,Jhin,Janna,Jax,Rek'Sai,Ahri,Veigar,Senna,False,True
4244997008,diamond,Mordekaiser,Jax,Rumble,Kog'Maw,Lulu,Malphite,Viego,LeBlanc,Zeri,Zilean,True,False
4245010837,diamond,Urgot,Amumu,Ahri,Jhin,Renata Glasc,Cho'Gath,Kindred,Taliyah,Lucian,Nami,False,True
4244927428,diamond,Gwen,Hecarim,Irelia,Cassiopeia,Lulu,Wukong,Vi,Lissandra,Vayne,Leona,True,False
4244923727,diamond,Mordekaiser,Zac,Yasuo,Draven,Senna,Kayle,Graves,Ahri,Jhin,Blitzcrank,True,False
4244817677,diamond,Kayle,Graves,Yone,Miss Fortune,Trundle,Aatrox,Zac,Ahri,Jinx,Pyke,False,True
4244831987,diamond,Kai'Sa,Graves,Ahri,Zeri,Morgana,Yorick,Rek'Sai,Zoe,Vayne,Senna,True,False
4244778961,diamond,Riven,Shyvana,Katarina,Draven,Yuumi,Fiora,Kha'Zix,Akali,Jinx,Senna,True,False
4244379990,diamond,Akshan,Shyvana,Ahri,Ashe,Senna,Garen,Hecarim,Kai'Sa,Vayne,Yuumi,False,True
4244303047,diamond,Cassiopeia,Viego,Pyke,Ezreal,Malzahar,Yorick,Volibear,Kai'Sa,Miss Fortune,Lux,False,True
4244284623,diamond,Olaf,Xin Zhao,Viktor,Jinx,Darius,Akshan,Zac,Ahri,Ashe,Thresh,False,True
4244088830,diamond,Darius,Xin Zhao,Ahri,Veigar,Pyke,Kennen,Trundle,Viktor,Samira,Alistar,False,True
4244084258,diamond,Tryndamere,Ekko,Ahri,Kai'Sa,Renata Glasc,Sylas,Hecarim,LeBlanc,Ezreal,Senna,False,True
4244079905,diamond,Fiora,Lee Sin,Viktor,Jinx,Janna,Jax,Nunu & Willump,Ahri,Seraphine,Sona,True,False
4244025337,master,Vayne,Shyvana,Ahri,Jhin,Blitzcrank,Teemo,Talon,Kai'Sa,Lucian,Pyke,True,False
4244021035,diamond,Nocturne,Graves,Ahri,Caitlyn,Thresh,Akali,Kha'Zix,Yasuo,Jhin,Gragas,True,False
4243994677,diamond,Gragas,Shyvana,Zed,Aphelios,Renata Glasc,Cassiopeia,Hecarim,Malphite,Tristana,Karma,True,False
4243962948,diamond,Gangplank,Volibear,Ahri,Jhin,Xerath,Camille,Kindred,Lux,Ezreal,Veigar,True,False
4243646808,diamond,Irelia,Taliyah,LeBlanc,Jinx,Blitzcrank,Aatrox,Volibear,Ahri,Kog'Maw,Nautilus,False,True
4243592894,diamond,Gnar,Kha'Zix,Ekko,Twitch,Yuumi,Malphite,Hecarim,Ahri,Jinx,Morgana,True,False
4243487258,diamond,Malphite,Lee Sin,Ryze,Zeri,Seraphine,Renekton,Viego,Ahri,Aphelios,Thresh,False,True
4243480811,diamond,Camille,Graves,Ahri,Jhin,Lux,Garen,Poppy,Yone,Kai'Sa,Lulu,True,False
4243187528,diamond,Cassiopeia,Viego,Yone,Ezreal,Yuumi,Fiora,Vi,Ahri,Vayne,Blitzcrank,False,True
4243171664,diamond,Camille,Shyvana,Ahri,Jhin,Leona,Jax,Ekko,Viktor,Jinx,Yuumi,False,True
4243105102,diamond,Irelia,Hecarim,Ahri,Ashe,Pantheon,Sett,Kha'Zix,Ekko,Samira,Pyke,False,True
4242786351,diamond,Cassiopeia,Graves,Kai'Sa,Ashe,Gragas,Ornn,Viego,Katarina,Tristana,Nautilus,True,False
4242305751,diamond,Sett,Lee Sin,Viktor,Jinx,Braum,Kled,Graves,Cassiopeia,Ezreal,Morgana,False,True
4242280516,diamond,Zeri,Viego,Cho'Gath,Ziggs,Janna,Zac,Vi,Irelia,Jinx,Seraphine,True,False
4242274952,diamond,Nasus,Diana,Yasuo,Ziggs,Renata Glasc,Irelia,Xin Zhao,Vladimir,Jinx,Taric,False,True
4241721205,diamond,Yorick,Shaco,Zoe,Ezreal,Taric,Aatrox,Udyr,Ahri,Aphelios,Zyra,True,False
4234122615,diamond,Jayce,Hecarim,Zoe,Twitch,Janna,Cassiopeia,Shaco,Vex,Jinx,Lulu,False,True
4233830107,diamond,Dr. Mundo,Graves,Talon,Jinx,Karma,Camille,Malphite,Cassiopeia,Zeri,Bard,True,False
4233775553,diamond,Cho'Gath,Viego,Cassiopeia,Caitlyn,Karma,Gwen,Hecarim,Viktor,Jinx,Thresh,True,False
4233556979,diamond,Camille,Poppy,Ahri,Ziggs,Leona,Sett,Kayn,Talon,Cassiopeia,Sona,True,False
4255542104,diamond,Fiora,Rengar,Lux,Aphelios,Karma,Graves,Volibear,Vladimir,Zeri,Lulu,False,True
4255390268,diamond,Fiora,Viego,Gragas,Aphelios,Nami,Xin Zhao,Zed,Ekko,Senna,Taric,False,True
4254980355,platinum,Camille,Hecarim,LeBlanc,Ezreal,Karma,Shen,Vi,Irelia,Vayne,Janna,False,True
4254915994,platinum,Irelia,Lee Sin,Katarina,Jhin,Nami,Darius,Jarvan IV,Vex,Zeri,Xerath,True,False
4254910575,platinum,Sett,Volibear,Katarina,Zeri,Lulu,Yorick,Lee Sin,Ahri,Jinx,Yuumi,True,False
4254854271,diamond,Sett,Kindred,Malzahar,Twitch,Lulu,Fiora,Diana,Irelia,Caitlyn,Nautilus,True,False
4254707138,diamond,Fiora,Lillia,Zoe,Lucian,Rumble,Garen,Ivern,Vel'Koz,Zeri,Leona,False,True
4254678745,diamond,Fiora,Shaco,Irelia,Twitch,Lulu,Illaoi,Lee Sin,Talon,Karthus,Soraka,False,True
4254632516,diamond,Fiora,Kindred,Syndra,Kog'Maw,Senna,Illaoi,Volibear,Akshan,Ashe,Zilean,False,True
4254357983,diamond,Shen,Amumu,Katarina,Jinx,Nami,Malphite,Kha'Zix,Lissandra,Vayne,Lux,True,False
4254400449,diamond,Fiora,Jarvan IV,Talon,Jhin,Fiddlesticks,Shen,Zed,Vex,Zeri,Zyra,True,False
4254144120,platinum,Gwen,Viego,Lucian,Kai'Sa,Pyke,Jax,Lee Sin,Zoe,Samira,Tahm Kench,False,True
4254122343,diamond,Fiora,Diana,Irelia,Ashe,Morgana,Akshan,Karthus,Aurelion Sol,Zeri,Renata Glasc,True,False
4254098933,platinum,Garen,Rek'Sai,Vex,Jhin,Janna,Fiora,Nocturne,Zoe,Twitch,Nasus,True,False
4254068708,diamond,Fiora,Shaco,Zoe,Jhin,Soraka,Jax,Volibear,Ekko,Lucian,Karma,True,False
4254103964,platinum,Garen,Kindred,Tryndamere,Samira,Janna,Fiora,Kayn,Zoe,Kai'Sa,Nautilus,False,True
4254075066,platinum,Sion,Xin Zhao,Vladimir,Jhin,Yuumi,Jax,Warwick,Irelia,Veigar,Soraka,False,True
4254101538,diamond,Camille,Viego,Irelia,Ezreal,Rakan,Fiora,Graves,Lissandra,Miss Fortune,Lulu,True,False
4253328097,diamond,Graves,Hecarim,Viktor,Miss Fortune,Bard,Sion,Zac,Anivia,Lucian,Blitzcrank,False,True
4253334377,,Kennen,Volibear,Veigar,Twitch,Nami,Fiora,Viego,Malphite,Ezreal,Karma,True,False
4253302861,platinum,Graves,Vi,Viktor,Veigar,Rell,Fiora,Olaf,Corki,Ezreal,Bard,False,True
4253301089,platinum,Darius,Hecarim,Viktor,Jhin,Xerath,Fiora,Trundle,Katarina,Tristana,Karma,False,True
4253209431,platinum,Illaoi,Lee Sin,Cassiopeia,Miss Fortune,Seraphine,Zeri,Shaco,Lissandra,Jinx,Sona,True,False
4253223020,platinum,Tryndamere,Lee Sin,Kassadin,Veigar,Nunu & Willump,Darius,Elise,Vladimir,Jinx,Sona,True,False
4253230415,diamond,Fiora,Jarvan IV,Aurelion Sol,Brand,Alistar,Akali,Viego,Gragas,Ashe,Thresh,False,True
4253178573,diamond,Shen,Lee Sin,Sylas,Senna,Nami,Irelia,Taliyah,Kog'Maw,Jhin,Brand,False,True
4253176844,diamond,Fiora,Hecarim,Tryndamere,Miss Fortune,Swain,Orianna,Viego,,Xayah,Nautilus,True,False
4253174932,diamond,Gragas,Lee Sin,Pantheon,Veigar,Lulu,Tryndamere,Viego,Sylas,Samira,Nautilus,True,False
4252575216,diamond,Maokai,Kayn,Anivia,Ashe,Zilean,Illaoi,Lee Sin,Ahri,Jhin,Soraka,True,False
4252533042,diamond,Fiora,Shyvana,Ryze,Miss Fortune,Sylas,Vayne,Udyr,Kassadin,Yasuo,Renata Glasc,True,False
4252517541,diamond,Aatrox,Kha'Zix,Viktor,Samira,Nautilus,Teemo,Warwick,Akali,Vayne,Pyke,True,False
4252379095,diamond,Sett,Viego,Viktor,Miss Fortune,Yuumi,Nasus,Xin Zhao,Ahri,Caitlyn,Braum,False,True
4252356873,diamond,Fiora,Lillia,Kassadin,Zeri,Zilean,Camille,Lee Sin,LeBlanc,Twitch,Sett,True,False
4252328863,diamond,Fiora,Volibear,Fizz,Ashe,Yuumi,Jayce,Elise,Talon,Twitch,Karma,False,True
4252299140,platinum,Sion,Viego,Kayle,Ezreal,Karma,Fiora,Diana,Kassadin,Zeri,Zilean,False,True
4252297730,platinum,Teemo,Volibear,Viktor,Samira,Galio,Fiora,Hecarim,Katarina,Twitch,Renata Glasc,False,True
4252286452,diamond,Qiyana,Rek'Sai,Fizz,Rengar,Janna,Fiora,Viego,Kai'Sa,Viktor,Twitch,True,False
4252331750,diamond,Heimerdinger,Twisted Fate,Irelia,Varus,Nautilus,Fiora,Xin Zhao,Yasuo,Kai'Sa,Senna,False,True
4252302012,diamond,Ornn,Sejuani,Katarina,Ezreal,Zyra,Fiora,Kindred,Ahri,Jax,Senna,False,True
4252258055,platinum,Shen,Trundle,Akali,Jhin,Karma,Fiora,Warwick,Corki,Twitch,Yuumi,True,False
4252264090,platinum,Garen,Lee Sin,Akshan,Caitlyn,Brand,Gangplank,Ekko,Veigar,Zeri,Nami,True,False
4252260153,diamond,Fiora,Trundle,Kayle,Jinx,Seraphine,Gragas,Lee Sin,Fizz,Twitch,Lulu,False,True
4252177622,platinum,Yorick,Ekko,Twisted Fate,Kai'Sa,Xerath,Fiora,Rek'Sai,Cassiopeia,Veigar,Soraka,False,True
4251869541,platinum,Camille,Lee Sin,Kayle,Caitlyn,Bard,Aatrox,Nocturne,Katarina,Jhin,Nami,True,False
4251843140,diamond,Akshan,Darius,Syndra,Zeri,Yuumi,Fiora,Hecarim,Viktor,Kog'Maw,Lulu,False,True
4250796805,diamond,Fiora,Rek'Sai,Akshan,Kai'Sa,Thresh,Ryze,Shyvana,Yasuo,Samira,Maokai,True,False
4250739538,platinum,Kennen,Hecarim,Yone,Jinx,Lulu,Garen,Shaco,Ziggs,Zeri,Lux,False,True
4250722846,platinum,Nasus,Rammus,Cassiopeia,Aphelios,Lulu,Fiora,Kha'Zix,Xerath,Xayah,Senna,False,True
4250676990,,Fiora,Twitch,Veigar,Ashe,,Akali,Akshan,Ahri,Jinx,Thresh,True,False
4250664123,platinum,Sion,Poppy,Ekko,Kai'Sa,Leona,Akali,Rek'Sai,Kassadin,Lucian,Pyke,False,True
4250621520,platinum,Tryndamere,Kindred,Yone,Jhin,Yuumi,Fiora,Poppy,Katarina,Lucian,Nami,False,True
4250566715,platinum,Irelia,Diana,Ekko,Vayne,Xayah,Fiora,Graves,Sylas,Kai'Sa,Blitzcrank,True,False
4250590736,diamond,Sett,Lillia,Irelia,Jhin,Zyra,Skarner,Fiddlesticks,Lux,Twitch,Bard,True,False
4250507835,platinum,Garen,Volibear,Karthus,Zeri,Soraka,Aatrox,Urgot,Viktor,Ezreal,Twitch,True,False
4250157275,platinum,Rumble,Diana,Taliyah,Tristana,Senna,Fiora,Kayn,Gwen,Ahri,Blitzcrank,False,True
4250164735,diamond,Fiora,Kayn,Katarina,Sivir,Leona,Sett,Elise,Sion,Jinx,Soraka,True,False
4250150801,platinum,Sion,Master Yi,Anivia,Lucian,Zyra,Trundle,Lee Sin,Kai'Sa,Samira,Nami,False,True
4250107860,platinum,Irelia,Renekton,,Twitch,Yuumi,Sion,Gwen,Malphite,Vayne,Pyke,False,True
4249864123,platinum,Aatrox,Nocturne,Karma,Jinx,Lulu,Fiora,Lee Sin,Yone,Jhin,Soraka,True,False
4249837353,diamond,Fiora,Nunu & Willump,Ahri,Ezreal,Leona,Irelia,Volibear,Neeko,Akshan,Nami,True,False
4249823836,diamond,Fiora,Lee Sin,Annie,Kai'Sa,Morgana,Gangplank,Viego,Diana,Jinx,Karma,False,True
4249820037,platinum,Volibear,Viego,Akshan,Jinx,Lulu,Fiora,Hecarim,LeBlanc,Kai'Sa,Yuumi,True,False
4249774004,,Vladimir,Sejuani,Vi,Miss Fortune,Sona,Akshan,Diana,Fiora,Jinx,Lulu,True,False
4249733235,platinum,Aatrox,Karthus,Jayce,Aphelios,Seraphine,Fiora,Zed,Vel'Koz,Jhin,Soraka,False,True
4249235056,platinum,Shen,Hecarim,Katarina,Jhin,Xerath,Camille,Lillia,Zoe,Samira,Soraka,True,False
4249207759,platinum,Wukong,Kayn,Vex,Zeri,Soraka,Fiora,Hecarim,Anivia,Varus,Janna,True,False
4248285173,platinum,Yasuo,Nunu & Willump,Malzahar,Lucian,Nautilus,Jayce,Hecarim,Ahri,Jhin,Brand,False,True
4248262996,platinum,Renekton,Zac,Viktor,Vayne,Bard,Gangplank,Rek'Sai,Ahri,Zeri,Morgana,False,True
4248228665,platinum,Jayce,Fiddlesticks,Kassadin,Zeri,Lulu,Malphite,Teemo,Aurelion Sol,Ezreal,Morgana,True,False
4248186683,platinum,Jayce,Lee Sin,Katarina,Swain,Tahm Kench,Ornn,Shyvana,Yone,Kalista,Pyke,True,False
4248116094,diamond,Fiora,Ekko,Lissandra,Vayne,Lux,Singed,Sion,Vex,Miss Fortune,Morgana,True,False
4248059291,platinum,Malphite,Ekko,Zed,Zeri,Lux,Fiora,Kha'Zix,Pyke,Vayne,Nami,False,True
4248053020,,Ornn,Nidalee,Kassadin,Varus,Lux,Darius,Graves,Ahri,Ashe,Karma,False,True
4247990966,gold,Pantheon,Rammus,Yasuo,Varus,Zyra,Tahm Kench,Jarvan IV,Veigar,Miss Fortune,Vex,True,False
4247885631,platinum,Gangplank,Lee Sin,Yone,Zeri,Yuumi,Graves,Ivern,Orianna,Twitch,Blitzcrank,True,False
4247859520,platinum,Malphite,Diana,Corki,Ezreal,Senna,Fiora,Lee Sin,Irelia,Kai'Sa,Sona,False,True
4247863077,,Akali,Kayn,Talon,Kai'Sa,Senna,Fiora,Garen,Jayce,Ezreal,Pantheon,False,True
4247437555,platinum,Riven,Lee Sin,Irelia,Tristana,Seraphine,Aatrox,Sejuani,Yone,Caitlyn,Nami,True,False
4247442520,gold,Nasus,Graves,Akali,Samira,Sett,Jax,Lee Sin,Malzahar,Jinx,Blitzcrank,False,True
4247175933,diamond,Fiora,Ekko,Swain,Aphelios,Zilean,Aatrox,Hecarim,Yasuo,Kai'Sa,Rell,True,False
4247137665,platinum,Graves,Kha'Zix,Sylas,Kai'Sa,Janna,Fiora,Ekko,Corki,Ezreal,Soraka,True,False
4246707266,platinum,Gnar,Hecarim,Twisted Fate,Caitlyn,Galio,Fiora,Kha'Zix,Lux,Zeri,Renata Glasc,False,True
4246695743,gold,Graves,Ekko,Anivia,Ezreal,Amumu,Fiora,Nidalee,Veigar,Twitch,Leona,True,False
4246732710,,Poppy,Viego,Lux,Vayne,Janna,Fiora,Kha'Zix,Yone,Twitch,Brand,True,False
4246701940,platinum,Jayce,Nidalee,Sylas,Jax,Yuumi,Riven,Lee Sin,Akali,Ashe,Shaco,False,True
4246629660,platinum,Fiora,Shaco,Lissandra,Samira,Janna,Trundle,Rek'Sai,Veigar,Zeri,Karma,True,False
4246675224,diamond,Fiora,Kindred,Yasuo,Jhin,Xerath,Darius,Hecarim,Vex,Lucian,Morgana,False,True
4246594583,platinum,Shen,Lee Sin,Kai'Sa,Jinx,Seraphine,Fiora,Kayn,Viktor,Jhin,Yuumi,True,False
4245525843,diamond,Fiora,Nocturne,Rumble,Jinx,Karthus,Jax,Elise,Karma,Kog'Maw,Nautilus,True,False
4245551851,diamond,Fiora,Mordekaiser,Fizz,Vayne,Sejuani,Kayle,Kayn,Akshan,Jinx,Malphite,False,True
4244167712,diamond,Fiora,Jarvan IV,Yone,Jhin,Blitzcrank,Tryndamere,Hecarim,Ahri,Twitch,Lux,True,False
4243782411,diamond,Fiora,Viego,Rumble,Caitlyn,Lux,Sylas,Ekko,Galio,Kindred,Taric,True,False
4243780805,diamond,Fiora,Lee Sin,Lux,Kai'Sa,Nautilus,Aatrox,Master Yi,Fizz,Caitlyn,Seraphine,False,True
4243700959,diamond,Fiora,Hecarim,LeBlanc,Tristana,Senna,Garen,Ekko,Vex,Caitlyn,Pyke,True,False
4242807521,diamond,Fiora,Amumu,Sylas,Ezreal,Senna,Cho'Gath,Warwick,Yasuo,Jhin,Karma,True,False
4242814975,diamond,Fiora,Zac,Gangplank,Seraphine,Sona,Ornn,Xin Zhao,Ryze,Caitlyn,Swain,True,False
4242270778,platinum,Gnar,Kayn,Vladimir,Draven,Renata Glasc,Vayne,Lee Sin,Ahri,Ezreal,Xerath,True,False
4255512592,diamond,Vayne,Ekko,Zed,Caitlyn,Morgana,Mordekaiser,Fiddlesticks,Pyke,Samira,Nautilus,True,False
4255462439,platinum,Riven,Rek'Sai,Kai'Sa,Miss Fortune,Morgana,Darius,Lillia,Kassadin,Caitlyn,Janna,True,False
4255356200,diamond,Warwick,Hecarim,Qiyana,Lucian,Xerath,Graves,Kayn,Yasuo,Samira,Pyke,False,True
4254969800,platinum,Fiora,Lillia,Viktor,Jinx,Morgana,Darius,Sejuani,Ahri,Kalista,Blitzcrank,False,True
4254876622,platinum,Gangplank,Hecarim,LeBlanc,Ezreal,Karma,Fiora,Lee Sin,Zilean,Vayne,Janna,False,True
4254349311,platinum,Aatrox,Kayn,Katarina,Ezreal,Karma,Yone,Ekko,Diana,Jinx,Morgana,False,True
4254354284,platinum,Malphite,Zac,Akshan,Tristana,Renata Glasc,Sett,Kha'Zix,Orianna,Zeri,Swain,True,False
4254323867,platinum,Yone,Kayn,Akali,Zeri,Blitzcrank,Malphite,Kha'Zix,Zoe,Jinx,Morgana,False,True
4254290367,platinum,Fiora,Nocturne,Vladimir,Kai'Sa,Morgana,Sett,Zac,LeBlanc,Vayne,Soraka,False,True
4253982056,platinum,Fiora,Rek'Sai,Sylas,Jinx,Swain,Sion,Warwick,Akshan,Kai'Sa,Leona,True,False
4253862538,,Yone,Warwick,Zoe,Ezreal,Blitzcrank,Poppy,Graves,Viktor,Seraphine,Sona,True,False
4253832733,diamond,Fiora,Ekko,Warwick,Ezreal,Morgana,Aatrox,Viego,Azir,Jinx,Bard,True,False
4253728049,diamond,Camille,Zed,Syndra,Zeri,Morgana,Sett,Ekko,Viktor,Vayne,Zyra,True,False
4253686527,platinum,Aatrox,Fiddlesticks,Zoe,Ezreal,Morgana,Garen,Trundle,Kassadin,Samira,Pyke,True,False
4253109051,platinum,Yorick,Kayn,Kai'Sa,Jinx,Soraka,Riven,Trundle,Veigar,Lucian,Morgana,True,False
4253028906,diamond,Cassiopeia,Diana,Yasuo,Seraphine,Soraka,Riven,Hecarim,Zoe,Samira,Swain,False,True
4253042765,diamond,Renekton,Xin Zhao,Fizz,Jhin,Morgana,Tahm Kench,Kindred,Kassadin,Ezreal,Soraka,True,False
4252944091,platinum,Vladimir,Rammus,Veigar,Yasuo,Karma,Riven,Graves,Malzahar,Vayne,Morgana,False,True
4252890903,platinum,Malphite,Warwick,LeBlanc,Ezreal,Morgana,Fiora,Lee Sin,Qiyana,Jinx,Seraphine,True,False
4252819127,diamond,Poppy,Lillia,Lux,Samira,Swain,Fiora,Sejuani,Garen,Zeri,Vel'Koz,False,True
4252783348,,Malphite,Viego,Akshan,Kai'Sa,Swain,Gwen,Trundle,Yone,Ezreal,Soraka,True,False
4252736107,platinum,Wukong,Rengar,Ryze,Caitlyn,Morgana,Volibear,Shaco,Annie,Kai'Sa,Lux,True,False
4252587454,platinum,Jax,Kayn,Aurelion Sol,Ezreal,Yuumi,Tahm Kench,Kha'Zix,Galio,Caitlyn,Morgana,False,True
4252528806,platinum,Jayce,Viego,Malzahar,Veigar,Alistar,Sion,Graves,Ahri,Jinx,Morgana,False,True
4251697667,platinum,Mordekaiser,Nocturne,Yone,Lucian,Blitzcrank,Akali,Zed,Ekko,Xayah,Swain,True,False
4251536936,platinum,Gwen,Diana,Kai'Sa,Jhin,Yuumi,Gangplank,Nidalee,Jayce,Kalista,Morgana,False,True
4251399979,platinum,Graves,Master Yi,Kayle,Miss Fortune,Morgana,Volibear,Rek'Sai,Sylas,Draven,Janna,False,True
4251088725,platinum,Renekton,Shyvana,Zed,Zeri,Morgana,Jayce,Ekko,Ahri,Twitch,Blitzcrank,False,True
4250834882,,Mordekaiser,Rek'Sai,Akali,Ashe,Swain,Tryndamere,Ivern,Akshan,Jinx,Blitzcrank,False,True
4250765590,platinum,Fiora,Master Yi,Anivia,Xayah,Swain,Illaoi,Xin Zhao,Veigar,Ezreal,Seraphine,True,False
4250724360,platinum,Malphite,Jarvan IV,Sylas,Aphelios,Alistar,Tryndamere,Elise,Veigar,Ezreal,Swain,True,False
4250522030,platinum,Volibear,Vi,Anivia,Caitlyn,Morgana,Gragas,Rengar,Yone,Vayne,Yuumi,False,True
4250494892,platinum,Gangplank,Zac,Kassadin,Lucian,Swain,Darius,Viego,Cho'Gath,Kai'Sa,Sona,False,True
4250453339,platinum,Darius,Sett,Kassadin,Zeri,Janna,Gangplank,Ivern,Veigar,Ezreal,Swain,False,True
4250428676,platinum,Gangplank,Viego,Kai'Sa,Veigar,Morgana,Irelia,Nocturne,Fizz,Twitch,Janna,False,True
4250240407,,Gangplank,Kha'Zix,Sylas,Ezreal,Lulu,Warwick,Ivern,Yasuo,Vayne,Morgana,True,False
4250169666,platinum,Urgot,Nunu & Willump,Zed,Ziggs,Morgana,Vayne,Rek'Sai,Irelia,Zeri,Renata Glasc,True,False
4250176087,,Fiora,Nidalee,Sylas,Jinx,Rakan,Jayce,Kha'Zix,Lissandra,Brand,Morgana,True,False
4249654022,,Yorick,Udyr,Syndra,Jinx,Senna,Trundle,Urgot,Viktor,Twitch,Morgana,True,False
4249622063,platinum,Malphite,Kayn,Ryze,Ashe,Xerath,Mordekaiser,Volibear,Annie,Caitlyn,Morgana,False,True
4249578888,platinum,Gangplank,Lee Sin,Zoe,Draven,Morgana,Lissandra,Warwick,Orianna,Ezreal,Thresh,True,False
4249149586,diamond,Riven,Viego,Veigar,Ezreal,Nautilus,Singed,Nocturne,Zed,Jinx,Morgana,True,False
4249141020,diamond,Mordekaiser,Karthus,Zed,Twitch,Renata Glasc,Fiora,Udyr,Orianna,Zeri,Morgana,False,True
4249055006,diamond,Wukong,Kindred,Nasus,Ezreal,Morgana,Aatrox,Jarvan IV,Anivia,Jinx,Alistar,True,False
4248839042,platinum,Irelia,Kayn,Yone,Vayne,Karma,Gangplank,Shyvana,Veigar,Jhin,Morgana,False,True
4248872523,platinum,Jayce,Nunu & Willump,Corki,Ashe,Morgana,Aatrox,Sion,Lux,Xayah,Nami,True,False
4248688986,diamond,Akali,Rengar,Irelia,Twitch,Shaco,Teemo,Viego,Orianna,Caitlyn,Morgana,True,False
4248604923,platinum,Tryndamere,Ekko,Katarina,Caitlyn,Soraka,Graves,Poppy,Akali,Xayah,Morgana,False,True
4248611164,platinum,Garen,Nunu & Willump,Ryze,Twitch,Nautilus,Aatrox,Shyvana,Yasuo,Morgana,Caitlyn,False,True
4247890863,platinum,Gwen,Rek'Sai,Anivia,Vayne,Tahm Kench,Sion,Nocturne,Veigar,Draven,Morgana,True,False
4247805563,platinum,Yone,Ekko,Yasuo,Samira,Zyra,Varus,Shaco,Zed,Zeri,Morgana,False,True
4247771020,platinum,Darius,Qiyana,Viktor,Jinx,Xerath,Cho'Gath,Lee Sin,Seraphine,Ashe,Swain,True,False
4247755539,,Kled,Viego,Katarina,Ezreal,Sona,Sion,Zac,Yasuo,Jinx,Morgana,False,True
4247516493,diamond,Kayle,Karthus,Yone,Ezreal,Karma,Jax,Nunu & Willump,Zac,Caitlyn,Morgana,True,False
4247464702,platinum,Cho'Gath,Lillia,Yasuo,Xayah,Rakan,Nasus,Talon,Syndra,Kai'Sa,Morgana,False,True
4247013627,platinum,Gwen,Lillia,Yone,Ashe,Senna,Sion,Shyvana,Irelia,Jhin,Morgana,True,False
4246966881,platinum,Yone,Kayn,Katarina,Sivir,Morgana,Sett,Volibear,Ahri,Tristana,Shaco,True,False
4246515425,platinum,Mordekaiser,Elise,Ekko,Jhin,Morgana,Urgot,Kayn,Ahri,Jinx,Lulu,True,False
4246458490,platinum,Jax,Ekko,Twisted Fate,Jinx,Swain,Renekton,Graves,Ryze,Lucian,Nami,True,False
4246257073,platinum,Garen,Rammus,Kassadin,,Tahm Kench,Shen,Kha'Zix,Akali,Lucian,Swain,True,False
4246029254,diamond,Garen,Kindred,Karma,Samira,Yuumi,Yorick,Xin Zhao,Katarina,Vayne,Swain,False,True
4245981046,platinum,Vladimir,Jarvan IV,Qiyana,Jhin,Swain,Kennen,Morgana,Viktor,Kai'Sa,Nautilus,False,True
4245786688,diamond,Sion,Lee Sin,Malzahar,Draven,Sett,Riven,Hecarim,Zilean,Jinx,Swain,False,True
4245104551,diamond,Camille,Zac,Vex,Jhin,Swain,Renekton,Trundle,Diana,Vayne,Bard,False,True
4245049989,platinum,Graves,Garen,Kai'Sa,Heimerdinger,Swain,Jax,Taliyah,Yasuo,Ashe,Janna,True,False
